"name","Cup116m_Mean","Cup116m_Stdv","Cup116m_Min","Cup116m_Max","Cup114m_Mean","Cup114m_Stdv","Cup114m_Min","Cup114m_Max","Cup100m_Mean","Cup100m_Stdv","Cup100m_Min","Cup100m_Max","Vane100m_Mean","Vane100m_Stdv","Vane100m_Min","Vane100m_Max","Temp100m_Mean","Temp100m_Stdv","Temp100m_Min","Temp100m_Max","Sonic100m_Scalar_Mean","Sonic100m_Scalar_Stdv","Sonic100m_Scalar_Min","Sonic100m_Scalar_Max","Sonic100m_Dir","Sonic100m_Vector_Mean","Spd","Spd_stdv","Spd_min","Spd_max","Dir","Dir_stdv","W","W_stdv","Available","CNR","Broad"
"201511051050","8.56995","0.531467","6.6611","10.1675","8.34499","0.523137","6.26733","9.67893","8.01229","0.536279","6.35301","9.89217","158.607","3.63394","142.501","171.43","10.2066","0.0589474","10.1249","10.3063","7.76313","0.729569","4.43041","10.7928","158.463","7.74249","8.38","0.51","7.02","9.77","156.8","3.03841","-0.15","0.28","100","2.37661","1.61"
"201511051100","8.25352","0.366103","6.77866","9.40547","7.99863","0.376465","6.54073","9.51559","7.64672","0.437801","6.30954","8.82503","163.395","4.0096","148.373","174.421","10.3249","0.0679789","10.1976","10.4301","6.8034","0.656564","3.57144","9.28186","163.548","6.77588","7.95","0.43","6.81","9.11","161.1","3.93791","-0.05","0.22","100","-2.10162","1.45"
"201511051110","8.21339","0.294834","6.8736","9.05582","7.97915","0.294765","6.74364","8.91676","7.6737","0.370456","6.0491","8.65224","165.805","2.63369","152.827","175.42","10.4523","0.0258794","10.387","10.4906","6.45774","0.460936","3.93732","8.61976","166.506","6.44268","7.93","0.33","6.7","9.11","163.6","2.41718","-0.07","0.17","100","-5.69876","1.35"
"201511051120","8.62366","0.492858","6.90285","9.97317","8.36566","0.502891","6.62702","9.7309","8.04816","0.562692","6.23356","9.98794","167.14","3.74662","152.664","184.986","10.5471","0.048602","10.4381","10.6249","6.70106","0.601464","4.15933","9.53891","168.318","6.67953","8.2","0.55","6.58","9.92","164.6","3.19321","-0.25","0.26","99","-7.25632","1.22"
"201511051130","8.43264","0.426457","6.34766","9.48536","8.19553","0.429646","6.30278","9.21851","7.92141","0.44701","6.30767","9.15624","170.697","3.46825","156.488","184.117","10.6498","0.0526022","10.5674","10.7898","6.48299","0.460211","4.28001","8.94906","171.729","6.46805","8.15","0.51","6.55","9.39","168.3","3.16425","-0.05","0.23","98","-10.7995","1.12"
"201511051140","8.40665","0.204741","7.71409","9.14374","8.20757","0.20943","7.4975","8.91292","8.30229","0.233228","7.00375","8.98945","172.244","2.03476","164.308","180.938","10.7676","0.022585","10.7145","10.8276","6.78846","0.320219","5.1719","7.84889","173.291","6.78176","8.51","0.33","7.4","9.31","169.9","2.06971","-0.08","0.13","100","-13.2622","0.97"
"201511051150","8.5275","0.170313","7.81788","9.07963","8.32994","0.179025","7.64275","8.82187","8.35885","0.213762","7.39565","8.9237","171.412","1.42216","163.969","176.763","10.8003","0.0240911","10.7536","10.8461","6.89861","0.280337","5.43004","7.82793","172.633","6.89437","8.58","0.23","8.01","9.3","169.5","1.41219","-0.03","0.11","100","-11.5317","1.07"
"201511051200","8.31868","0.164011","7.72548","8.9387","8.11709","0.175531","7.48141","8.87855","8.16591","0.201149","7.59119","8.76912","172.342","1.37167","167.885","177.129","10.8868","0.0238824","10.8266","10.9376","6.69194","0.26521","5.56903","7.74047","173.211","6.68773","8.42","0.22","7.88","9.03","170.2","1.27798",\N,"0.1","100","-11.0646","1.15"
"201511051210","8.03166","0.200664","7.47994","8.55572","7.80942","0.197015","7.26346","8.36342","7.73563","0.17619","7.22015","8.25737","171.564","1.08732","167.358","175.732","10.928","0.0186988","10.8883","10.968","6.37898","0.234065","5.39056","7.28223","172.842","6.37575","7.99","0.18","7.53","8.47","169.8","0.921696","-0.08","0.08","100","-9.41441","1.19"
"201511051220","7.34843","0.257412","6.49349","8.21475","7.15212","0.256225","6.32539","7.85257","7.16269","0.219985","6.54745","7.84452","171.601","2.28646","166.321","178.735","10.9558","0.0367128","10.9148","11.0407","5.89843","0.322805","3.95855","7.07022","172.865","5.89204","7.41","0.24","6.66","8","169.8","1.85144","-0.01","0.09","100","-8.71388","1.24"
"201511051230","7.33287","0.244652","6.6653","8.13145","7.15046","0.243786","6.34626","7.9453","7.18926","0.280462","6.2226","8.18923","172.871","2.40847","161.244","179.857","11.0118","0.0217985","10.9529","11.0597","5.85721","0.349235","4.36414","7.14493","173.691","5.84908","7.39","0.3","6.48","8.29","170.3","2.03924","-0.08","0.18","100","-7.57733","1.16"
"201511051240","7.80996","0.140839","7.38253","8.37661","7.60251","0.141334","7.12528","8.26372","7.67987","0.18464","6.97822","8.28364","174.127","2.59134","160.114","180.926","11.0051","0.0362354","10.9337","11.0962","6.16119","0.365538","4.44703","7.60865","174.779","6.15011","7.92","0.22","6.95","8.57","171.7","2.02002","-0.03","0.11","100","-8.88714","1.08"
"201511051250","7.50451","0.200418","6.73971","8.45144","7.2929","0.202222","6.57128","8.09972","7.30575","0.235617","6.64833","8.30676","176.871","2.33353","169.332","185.509","11.1457","0.0356495","11.0597","11.2276","5.76317","0.458921","4.16434","7.85293","178.322","5.746","7.52","0.24","6.92","8.33","173.8","1.97016","-0.01","0.11","100","-11.0211","1.15"
"201511051300","7.47878","0.247304","6.86689","8.48591","7.27276","0.246896","6.4528","8.2083","7.24928","0.252161","6.37211","8.18281","176.282","2.81041","168.205","192.309","11.2218","0.0381657","11.1513","11.342","5.76482","0.431051","4.3195","7.89953","177.639","5.74631","7.46","0.3","6.34","8.44","173.1","2.1913","-0.02","0.15","100","-10.0057","1.18"
"201511051310","7.20653","0.229921","6.45393","7.96085","6.99814","0.224181","6.25252","7.64555","7.03973","0.214379","6.2927","7.7572","176.703","1.98586","168.893","184.07","11.2302","0.0235332","11.1629","11.2678","5.47277","0.383821","3.90328","6.9683","178.031","5.45936","7.22","0.26","6.42","8.19","173.8","1.82638","-0.03","0.11","100","-8.82694","1.29"
"201511051320","7.39511","0.45863","6.12622","9.32073","7.14668","0.452457","5.83818","9.17762","7.10432","0.469848","6.01832","9.6766","181.442","5.19621","168.536","197.488","11.2783","0.0306145","11.2297","11.3773","6.13524","0.941625","3.91012","9.18682","184.085","6.10164","7.34","0.66","4.85","9.74","177.9","4.99187","0.26","0.64","99","-9.93746","1.41"
"201511051330","7.11824","0.337488","6.07898","8.29321","6.89857","0.336094","5.77956","8.0125","6.79418","0.358384","5.90491","8.28364","181.303","3.41767","165.529","194.905","11.3093","0.0389038","11.2466","11.3779","5.84032","0.76468","3.64049","8.83464","184.539","5.81911","7.02","0.45","5.55","8.34","179.1","3.97391","0.16","0.29","99","-3.96833","1.35"
"201511051340","7.0857","0.291277","6.29309","8.09359","6.85296","0.280333","6.07514","7.83488","6.72655","0.267877","6.07674","7.65782","174.729","3.04477","166.488","184.055","11.2879","0.0178231","11.247","11.3231","5.36422","0.432191","3.72263","7.28223","176.002","5.34608","6.88","0.28","6.03","7.6","172.2","3.59248","-0.02","0.16","100","-10.1783","1.27"
"201511051350","7.87244","0.266836","7.07677","8.76504","7.63948","0.257056","6.8534","8.5387","7.48838","0.269846","6.66721","8.54904","175.152","1.99817","167.313","182.367","11.3357","0.0375784","11.2697","11.3996","5.89701","0.356421","4.4601","7.95252","176.213","5.88505","7.68","0.28","6.86","8.39","173","1.86253","-0.07","0.09","100","-9.10323","1.26"
"201511051400","7.61267","0.36571","6.81147","8.63031","7.39629","0.365659","6.63745","8.32991","7.34061","0.329916","6.62333","8.28693","175.112","1.78785","167.578","181.636","11.4153","0.0240097","11.3613","11.4566","5.78873","0.395701","4.31724","7.35318","175.909","5.77801","7.62","0.38","6.73","8.68","173","1.75673","0.11","0.15","100","-7.40766","1.28"
"201511051410","7.36648","0.177568","6.57619","8.03438","7.16567","0.174978","6.42338","7.89119","7.07338","0.200193","6.43011","7.68877","172.558","2.19701","162.91","183.342","11.4372","0.0147935","11.4082","11.4679","5.75218","0.295623","4.2452","6.9001","173.508","5.74443","7.29","0.21","6.64","7.79","170.5","1.99452","-0.08","0.11","100","-7.25648","1.26"
"201511051420","7.20065","0.304658","6.39358","8.10302","6.98963","0.289794","6.22679","8.09657","6.93267","0.26197","6.12574","7.78898","176.59","2.56988","168.419","185.877","11.5136","0.0329849","11.4374","11.5633","5.4586","0.426675","3.97126","7.14272","178.057","5.43971","7.09","0.3","6.22","8.05","174.5","2.23434","-0.07","0.16","100","-7.41959","1.25"
"201511051430","6.55602","0.265109","5.59949","7.24749","6.3602","0.245678","5.51382","7.17646","6.30864","0.24735","5.43002","7.09586","174.488","2.50911","159.402","183.725","11.5904","0.0136753","11.5425","11.6106","5.04584","0.312275","3.66268","6.52559","175.495","5.03467","6.52","0.26","5.95","7.26","172.5","2.25683","-0.05","0.12","100","-6.64949","1.26"
"201511051440","6.51579","0.270153","5.78245","7.45335","6.30717","0.254629","5.67495","7.18876","6.2181","0.211472","5.46734","7.10065","175.416","2.98916","168.314","188.052","11.6656","0.0276447","11.6052","11.7044","4.97893","0.39518","3.52037","7.20236","176.74","4.96294","6.43","0.22","5.74","7.1","173.3","2.81365","-0.06","0.13","100","-6.90963","1.24"
"201511051450","6.82271","0.453831","5.71754","7.69706","6.65069","0.443147","5.63153","7.54347","6.68879","0.434338","5.61186","7.59394","171.135","3.07981","160.323","178.875","11.658","0.0175025","11.6205","11.6905","5.47187","0.389311","4.34246","6.75228","172.395","5.46193","6.87","0.45","5.79","8","169.2","3.0816","-0.11","0.12","100","-5.43658","1.25"
"201511051500","7.24792","0.315549","6.18681","8.20182","7.04953","0.289945","6.10134","8.02793","7.04611","0.266134","6.14344","8.01922","176.189","1.88687","169.683","181.441","11.6064","0.0217301","11.5636","11.6556","5.48458","0.393418","4.04517","6.88106","177.316","5.47279","7.26","0.24","6.55","8.05","174.5","1.94017","-0.09","0.12","100","-3.9541","1.29"
"201511051510","7.57034","0.392668","6.69698","8.51718","7.35607","0.392218","6.43903","8.43127","7.25741","0.372001","6.41454","8.18923","172.218","2.42105","166.336","180.989","11.5687","0.00959654","11.548","11.5959","5.93269","0.437239","3.86063","7.25981","173.279","5.92497","7.48","0.35","6.72","8.19","170.3","2.52555","-0.05","0.11","100","-4.35186","1.27"
"201511051520","7.94376","0.213882","7.27762","8.75396","7.73188","0.201676","7.14712","8.47252","7.58821","0.2382","6.67353","8.22154","167.547","1.50083","162.445","173.916","11.5524","0.00494548","11.5442","11.568","6.2059","0.294537","5.16722","7.27643","168.508","6.19978","7.79","0.22","7.19","8.36","166.3","1.42162","-0.02","0.07","100","-4.22338","1.22"
"201511051530","8.21505","0.205953","7.33609","8.83217","8.0063","0.201646","7.25341","8.58104","7.96125","0.216554","7.3645","8.63426","169.255","1.31022","165.251","173.325","11.5808","0.0212926","11.5245","11.6136","6.57528","0.298933","5.57078","7.62997","170.594","6.56969","8.18","0.22","7.67","8.83","167.5","1.32718","0.13","0.13","100","-5.35094","1.25"
"201511051540","7.98519","0.288323","7.17329","8.57336","7.7986","0.28199","6.94621","8.46217","7.70139","0.301007","6.79817","8.38031","166.051","2.74057","159.892","173.261","11.5278","0.0252654","11.4662","11.5747","6.40987","0.346207","5.05261","7.77289","166.598","6.39411","7.96","0.31","7.17","8.61","164.7","2.66639","0.12","0.16","100","-8.5601","1.25"
"201511051550","7.36516","0.268258","6.73112","8.16008","7.20785","0.260888","6.50847","8.07147","7.2218","0.272631","6.42037","8.05015","164.702","2.17847","156.348","171.596","11.4578","0.0278613","11.3985","11.5085","6.13184","0.485153","4.74681","8.13178","164.912","6.12042","7.4","0.29","6.53","8.41","163.4","2.2144","0.02","0.12","100","-8.03632","1.22"
"201511051600","7.23197","0.169463","6.68851","7.7084","7.05479","0.167272","6.62078","7.64555","6.95887","0.158422","6.45559","7.62158","164.326","1.35078","158.347","169.846","11.393","0.0151716","11.3695","11.4263","5.87839","0.341206","4.67865","7.31003","164.206","5.87142","7.14","0.17","6.6","7.75","162.5","1.39373","0.16","0.15","100","-5.73192","1.26"
"201511051610","7.33353","0.277333","6.3212","8.0592","7.15856","0.27479","6.09083","7.85849","7.03662","0.230564","6.34161","7.66624","164.259","1.79516","158.045","170.074","11.4641","0.0154915","11.417","11.4868","5.97858","0.384526","4.69324","7.73791","164.301","5.96968","7.22","0.22","6.72","7.7","162.5","1.68749","0.01","0.09","100","-7.81588","1.21"
"201511051620","7.1895","0.299966","6.21393","7.86199","7.02057","0.298676","6.15982","7.71329","6.98333","0.290143","5.99629","7.74571","163.664","2.96181","156.617","176.334","11.4895","0.0260826","11.4357","11.5251","6.1125","0.517856","4.59796","7.90848","163.443","6.0957","7.17","0.31","6.35","7.86","162","2.60905","-0.08","0.13","100","-6.46794","1.25"
"201511051630","7.07879","0.406963","5.6646","7.99132","6.88268","0.412133","5.70073","7.89119","6.71063","0.411607","5.50239","7.75432","165.256","3.25467","150.367","175.605","11.3567","0.0536226","11.2848","11.4717","5.71526","0.467128","3.32916","7.91932","165.92","5.69755","6.91","0.39","5.72","7.87","163.7","3.33409","-0.13","0.17","100","-3.88163","1.35"
"201511051640","7.31925","0.472429","5.71297","8.83217","7.11118","0.463231","5.54528","8.63818","6.95436","0.473427","5.36094","8.41079","164.942","2.89048","155.197","177.932","11.3462","0.0202958","11.2695","11.3802","5.94011","0.487886","3.63501","7.70035","165.507","5.92439","7.12","0.42","5.8","8.6","163.9","2.701","-0.04","0.19","100","-4.47747","1.35"
"201511051650","6.98589","0.571097","5.57764","8.65548","6.76766","0.555889","5.46453","8.32324","6.58439","0.568162","5.01219","8.47243","163.786","3.82282","149.417","176.834","11.2146","0.0336412","11.1564","11.2695","5.76327","0.666955","3.29621","8.14941","164.473","5.74084","6.82","0.55","5.6","8.77","163.1","3.65935","-0.21","0.22","100","-2.32252","1.66"
"201511051700","6.96809","0.381095","5.5603","8.48591","6.74872","0.393558","5.27492","8.22777","6.50199","0.443248","5.10087","7.65782","165.712","3.00587","154.986","177.277","11.1576","0.0124415","11.1295","11.1858","5.54189","0.544274","3.53566","7.98269","166.626","5.52722","6.68","0.43","5.62","8.13","163.4","3.33595","-0.15","0.19","100","-1.29226","1.6"
"201511051710","6.81457","0.322926","5.70535","7.66044","6.60503","0.316855","5.5338","7.45742","6.31782","0.366166","5.04256","7.15866","165.118","2.44511","154.449","173.932","11.1634","0.0168097","11.1169","11.1971","5.32596","0.395364","3.30171","7.06954","165.848","5.31483","6.59","0.31","5.59","7.44","164.5","1.74851","-0.15","0.18","100","-2.63487","1.46"
"201511051720","7.20401","0.511597","5.74209","8.39349","6.99898","0.513435","5.61228","8.21802","6.67577","0.614039","5.08885","8.11592","159.222","2.53268","150.036","168.482","11.1765","0.032132","11.1167","11.2291","6.46865","0.798591","3.28672","8.92216","159.167","6.45662","6.8","0.55","5.47","7.93","158.1","2.96392",\N,"0.17","100","-5.14761","1.37"
"201511051730","7.37473","0.377316","5.93345","8.45831","7.17495","0.394859","5.23761","8.50374","6.84282","0.469538","5.16802","8.10646","157.297","3.62494","142.486","169.206","11.1725","0.0299238","11.1301","11.2312","6.77382","0.584753","3.65034","8.77398","157.776","6.75764","7","0.42","5.88","8.15","156.1","3.43197","-0.09","0.3","100","-7.55048","1.35"
"201511051740","7.32414","0.377452","5.8139","8.58044","7.13902","0.375153","5.67948","8.23103","6.88958","0.411052","5.67434","7.98547","158.443","3.41432","146.396","169.419","11.1224","0.0181288","11.0826","11.1551","6.67625","0.62098","3.8497","8.42502","158.811","6.65903","7.07","0.45","5.04","8.5","157.1","3.46204","-0.09","0.24","100","-9.89231","1.35"
"201511051750","7.39001","0.404658","6.04619","8.61958","7.19632","0.406511","5.81268","8.34328","6.88743","0.45347","5.45207","8.22478","158.464","3.50026","140.726","172.027","11.141","0.0231883","11.1015","11.1885","6.66926","0.665844","3.62344","8.84434","158.912","6.65048","7.01","0.44","5.46","8.55","157.6","3.33187","0.12","0.3","100","-11.3312","1.39"
"201511051800","6.75863","0.522786","5.46409","8.45831","6.5598","0.486072","5.31542","8.27687","6.18897","0.467911","5.00639","7.73425","154.438","4.48293","140.705","170.696","11.1935","0.0164495","11.1549","11.2184","6.24291","0.56779","2.80863","8.40701","155.899","6.22534","6.42","0.51","5.06","7.7","154","4.68349","-0.04","0.3","100","-11.3624","1.39"
"201511051810","6.41424","0.639574","4.82946","8.57336","6.22864","0.628704","4.65318","8.49331","6.0789","0.653691","4.42562","8.5596","156.309","4.88185","140.901","175.109","11.1719","0.0160998","11.1511","11.1971","6.02459","0.821159","3.18328","9.34379","157.311","6.00189","6.26","0.59","5.07","8.27","154","5.10883","-0.09","0.29","100","-8.75793","1.57"
"201511051820","6.57019","0.521342","4.93475","7.8768","6.39954","0.492708","4.68531","7.65395","6.12011","0.48574","4.7834","7.34645","158.059","4.31097","144.384","173.287","11.1429","0.00876291","11.132","11.1518","5.90651","0.681117","3.014","7.96775","159.016","5.88523","6.44","0.47","4.84","8.01","157.7","4.56379","-0.17","0.29","100","-6.20209","1.73"
"201511051830","6.48156","0.432129","5.09726","7.79167","6.32873","0.417371","5.12647","7.43094","6.19439","0.457086","4.75413","7.83276","155.622","4.26545","137.878","170.351","11.144","0.00952979","11.1133","11.1532","6.18628","0.538915","3.19681","8.16789","156.926","6.16888","6.43","0.43","5.36","7.76","154.8","3.76563","-0.29","0.24","100","-3.82867","1.81"
"201511051840","6.20162","0.388954","4.54958","7.37475","6.05465","0.376172","4.44332","6.97386","5.85351","0.382122","4.7242","6.96899","154.787","3.89099","138.747","166.978","11.1135","0.00996099","11.0979","11.1337","5.91856","0.485594","3.47333","7.40962","155.985","5.90572","6.23","0.37","4.82","7.43","153.5","3.62554","-0.33","0.24","100","3.7022","2.03"
"201511051850","6.19665","0.41099","4.75977","7.60204","6.0519","0.414757","4.82937","7.44946","5.94405","0.415278","4.80561","7.05777","156.37","4.09326","142.125","170.559","11.0708","0.017624","11.0374","11.099","5.92358","0.506475","3.24778","7.69193","157.4","5.90736","6.19","0.35","5.23","7.12","155.2","4.13195","-0.26","0.26","100","7.91719","1.76"
"201511051900","6.64672","0.475295","5.12018","7.73119","6.48038","0.455544","5.12525","7.93925","6.36031","0.4165","5.1904","7.65782","157.763","4.13885","144.371","170.667","11.0693","0.0156724","11.025","11.0983","6.27258","0.59599","3.478","8.42769","158.311","6.25277","6.56","0.49","5.24","7.9","156","4.15104","-0.21","0.27","100","8.02437","1.66"
"201511051910","6.97418","0.37649","5.74363","8.01587","6.7643","0.368472","5.67193","7.93623","6.511","0.415651","5.45484","7.73711","161.069","4.46645","143.443","177.885","11.0549","0.0130782","11.0292","11.0973","6.02287","0.6162","3.36574","8.21562","161.393","5.9966","6.74","0.52","5.25","8.11","158.5","4.58834","-0.23","0.31","100","6.3849","1.69"
"201511051920","7.01112","0.379003","5.43508","7.93967","6.81359","0.361127","5.39841","7.69341","6.62553","0.385935","5.37165","7.59394","166.462","3.6989","150.566","186.089","11.0613","0.0223831","11.0166","11.1177","5.61007","0.4447","3.25848","7.44404","167.772","5.5911","6.95","0.39","5.65","7.93","164.7","3.46759","-0.33","0.2","100","4.34169","1.88"
"201511051930","7.07297","0.458821","5.53877","8.20182","6.86293","0.465498","5.40385","8.06522","6.68908","0.422742","5.33039","7.83276","170.368","3.8216","157.334","182.667","11.0756","0.0325397","11.0145","11.1589","5.51574","0.42132","3.54359","7.39133","171.687","5.49927","7.09","0.42","5.62","8.23","168.6","3.5527","-0.39","0.24","100","5.91307","1.93"
"201511051940","7.54245","0.377166","6.26339","8.6053","7.32449","0.387585","5.90625","8.48637","7.09258","0.451531","5.5739","8.34672","167.317","3.22884","155.347","181.147","11.0469","0.0158983","11.0065","11.0836","5.91845","0.488479","3.7278","8.37435","168.645","5.90242","7.43","0.4","6.01","8.5","165.7","3.17259","-0.31","0.2","100","8.30406","1.8"
"201511051950","7.76574","0.337439","6.59053","8.67716","7.56608","0.342429","6.38844","8.57396","7.41987","0.364293","6.07847","8.48461","164.423","2.87193","153.99","175.948","11.0078","0.0242804","10.9569","11.0576","6.37669","0.538133","4.48232","8.55769","164.979","6.35903","7.67","0.4","6.5","8.63","163.2","2.84586","-0.06","0.22","100","9.492","1.69"
"201511052000","7.59449","0.409808","6.04963","8.8022","7.41093","0.402193","5.9293","8.53168","7.24101","0.428594","5.26907","8.22154","161.773","3.42572","147.938","171.255","10.9557","0.0253039","10.9031","11.0143","6.59015","0.679447","4.04931","8.44557","161.797","6.56886","7.34","0.45","5.83","8.45","160.3","3.52067","0.16","0.25","100","9.28327","1.73"
"201511052010","7.72423","0.545258","5.95997","9.32073","7.49308","0.544184","6.05953","8.79941","7.22985","0.549642","5.59282","8.88548","161.883","3.60513","147.962","174.54","10.9468","0.0370539","10.8804","11.0323","6.54408","0.720007","3.51537","8.92155","162.337","6.51981","7.23","0.49","5.86","8.54","160.5","3.70598","0.26","0.21","100","7.07526","1.71"
"201511052020","7.70177","0.401673","6.11742","8.88727","7.5097","0.403199","6.26547","8.84823","7.33108","0.453487","5.80532","9.03253","160.412","3.55206","144.878","171.882","10.9935","0.015915","10.9584","11.0286","6.87593","0.692518","4.2757","9.01235","160.424","6.85459","7.4","0.44","6.21","8.74","159.4","3.15435","0.36","0.25","100","7.41851","1.75"
"201511052030","7.66713","0.423102","6.34197","8.86992","7.4473","0.428548","6.07514","8.63818","7.19224","0.463182","5.86433","8.37694","159.486","3.66771","147.029","171.448","11.0253","0.0237763","10.9754","11.084","6.88289","0.701634","3.5399","9.14256","159.547","6.86205","7.17","0.42","5.87","8.29","157.8","3.41901","0.17","0.26","100","4.22262","1.52"
"201511052040","7.6657","0.431501","6.33818","8.8813","7.4567","0.434875","6.05262","8.80314","7.17565","0.48514","5.73213","8.79512","158.738","3.67437","139.472","170.868","11.0543","0.0215493","11.0103","11.1025","6.94932","0.707412","3.94088","8.93027","158.635","6.93057","7.11","0.5","5.68","8.3","156.5","3.25603","0.17","0.22","100","1.50394","1.4"
"201511052050","7.31614","0.609735","5.80758","8.91565","7.13345","0.595379","5.53236","8.72169","6.89441","0.548841","5.1879","8.8931","156.044","3.91637","142.888","170.168","11.0761","0.0215863","11.0357","11.1335","6.94328","0.684555","3.63563","8.81445","156.686","6.92723","6.95","0.52","5.63","8.34","154.5","3.8469","0.25","0.23","100","3.89457","1.54"
"201511052100","7.39699","0.538463","5.86337","9.24166","7.20065","0.536586","5.67193","9.33925","6.91168","0.611109","5.30019","9.02466","160.554","4.4462","147.102","173.879","11.0646","0.0193214","11.0254","11.1019","6.36326","0.741795","3.539","8.47379","161.249","6.33412","6.96","0.64","5.03","9.37","158.7","4.44985","0.35","0.26","100","6.75022","1.73"
"201511052110","7.67367","0.626034","5.79185","9.67852","7.48228","0.624247","5.93592","9.43303","7.35086","0.658316","5.62957","9.20098","164.422","3.89979","149.768","176.885","11.0424","0.0196682","11.0101","11.0834","6.42012","0.739529","3.53708","8.77629","165.145","6.39464","7.4","0.69","5.52","9.89","163.3","3.70483","0.44","0.25","100","9.0721","1.89"
"201511052120","7.28685","0.451479","5.77153","8.43089","7.10114","0.447958","5.69464","8.25716","6.93448","0.502389","5.35427","8.44492","159.69","4.06727","142.974","172.763","11.0425","0.0143781","11.0063","11.075","6.58807","0.697028","3.82514","8.8371","159.937","6.56556","7.13","0.53","5.7","8.65","157.2","3.58754","0.32","0.2","100","10.005","2.04"
"201511052130","6.78424","0.562259","5.06031","8.28661","6.57775","0.566848","4.90161","8.01738","6.18867","0.511306","4.78973","7.50148","155.814","4.61016","141.253","171.921","11.0624","0.0165785","11.0216","11.0983","6.10617","0.708072","3.13398","8.20076","156.977","6.08373","6.32","0.44","5.11","7.97","153.4","4.72524","0.32","0.27","100","9.2197","2.06"
"201511052140","7.31371","0.613424","5.49062","9.00078","7.15183","0.623857","5.27104","8.82001","6.95718","0.628675","5.29368","8.70662","155.046","5.64208","136.415","175.208","11.081","0.0239409","11.0372","11.1513","6.92955","0.807369","3.80664","9.41225","156.052","6.89834","7.08","0.63","5.44","9.34","152.6","5.82273","0.18","0.28","100","11.4936","2.18"
"201511052150","6.91521","0.397895","5.34596","8.06231","6.76494","0.40109","5.36731","7.76781","6.62037","0.440148","5.29107","7.82983","153.631","3.72214","140.318","163.539","11.056","0.0217832","11.0218","11.0983","6.81173","0.53142","3.68402","8.48803","154.8","6.79802","6.72","0.45","5.21","8.06","150.9","4.22759","0.14","0.19","100","11.3258","2.15"
"201511052200","7.1552","0.494123","5.36194","8.70625","6.99129","0.481815","5.47291","8.49678","6.77892","0.523704","5.03318","8.17639","156.012","3.79102","142.141","167.82","11.0447","0.0171516","11.0063","11.0912","6.83534","0.684627","3.74598","8.97357","156.692","6.81893","6.97","0.47","5.3","8.26","154.7","3.75013","0.17","0.26","100","12.2115","2.18"
"201511052210","7.17684","0.420711","6.11742","8.37324","6.99793","0.400978","5.98946","8.11234","6.82508","0.404054","5.41632","8.11276","157.143","3.84478","143.777","175.518","11.0622","0.0164073","11.0216","11.0979","6.76489","0.576134","3.70061","9.23578","157.607","6.7473","6.96","0.61","4.85","8.4","155.8","5.24458","-0.13","0.4","100","9.74762","2.04"
"201511052220","6.3781","0.39697","4.86403","7.5337","6.25372","0.379922","5.12159","7.36818","6.17628","0.39767","5.10207","7.34902","150.842","4.98288","130.341","163.352","11.054","0.0321539","11.0063","11.1135","6.37321","0.426787","4.7629","8.10386","152.639","6.35327","6.35","0.47","4.64","7.56","149.2","5.41093","-0.17","0.3","100","9.00355","1.97"
"201511052230","6.09403","0.262219","4.85642","6.95294","5.97493","0.26851","4.90383","6.90288","5.76017","0.305639","4.78762","6.65252","141.588","3.44126","130.319","154.241","10.9953","0.0089018","10.972","11.0065","5.94145","0.348485","4.55827","7.16817","143.876","5.92995","5.93","0.41","4.54","7.1","140.4","4.51124","-0.24","0.24","100","8.55022","1.94"
"201511052240","6.05119","0.272191","5.26113","6.7548","5.93317","0.267509","5.16834","6.66683","5.7004","0.296748","4.75413","6.39325","138.815","2.547","129.332","146.066","10.9797","0.0122514","10.9529","10.988","5.85646","0.311198","4.65155","6.86047","140.975","5.85034","5.85","0.29","4.85","6.67","137.6","2.75165","-0.19","0.18","100","2.56523","1.57"
"201511052250","6.12652","0.3755","5.09126","7.36957","6.00969","0.382486","5.09855","6.89383","5.82534","0.401266","4.61322","7.00142","139.372","3.49053","128.511","152.273","10.9232","0.0226616","10.8747","10.9537","5.97978","0.409678","4.80142","7.58169","141.616","5.96814","5.95","0.43","4.75","6.87","138.5","3.76951","-0.15","0.24","100","2.13056","1.73"
"201511052300","6.40732","0.432209","5.28175","7.96997","6.27975","0.409985","5.29836","7.60106","6.05113","0.39653","5.05553","7.38264","143.539","3.958","131.078","158.745","10.8591","0.0154968","10.8194","10.8953","6.27331","0.457616","4.88788","7.94473","145.549","6.25754","6.16","0.38","5.06","7.57","142.4","4.16386","-0.38","0.27","100","6.61041","2.1"
"201511052310","6.98349","0.406394","5.94005","8.53816","6.81438","0.396952","5.70836","8.12183","6.51193","0.384929","5.50098","7.93088","148.093","3.7143","136.402","160.804","10.8584","0.0166204","10.8194","10.9144","6.7185","0.435352","4.81058","8.35393","150.284","6.70496","6.79","0.43","5.71","7.97","147.2","3.72116","-0.26","0.28","100","5.93665","1.94"
"201511052320","7.04853","0.428843","5.53449","8.13462","6.90459","0.416949","5.5626","7.96656","6.64533","0.456004","5.03787","7.88894","146.928","3.64217","135.21","161.994","10.9341","0.0413459","10.8463","11.0065","6.89239","0.513629","4.58965","8.34971","148.938","6.87998","6.8","0.48","5.32","7.97","145.1","3.27668","-0.09","0.21","100","-3.04978","1.38"
